puma2k,county,county_name,County_Subdivision_Name,Place_Name,Total_Pop_2010_census
2601,6099,Stanislaus CA,Hughson CCD, ,4785
2601,6099,Stanislaus CA,Modesto CCD,"Bret Harte CDP, CA",4659
2601,6099,Stanislaus CA,Modesto CCD,"Bystrom CDP, CA",4008
2601,6099,Stanislaus CA,Modesto CCD,"Ceres city, CA",45417
2601,6099,Stanislaus CA,Modesto CCD,"Cowan CDP, CA",318
2601,6099,Stanislaus CA,Modesto CCD,"Keyes CDP, CA",5294
2601,6099,Stanislaus CA,Modesto CCD,"Parklawn CDP, CA",1337
2601,6099,Stanislaus CA,Modesto CCD,"Shackelford CDP, CA",3325
2601,6099,Stanislaus CA,Modesto CCD, ,6075
2601,6099,Stanislaus CA,Turlock CCD,"Denair CDP, CA",4404
2601,6099,Stanislaus CA,Turlock CCD,"Turlock city, CA",68549
2601,6099,Stanislaus CA,Turlock CCD, ,9504
2602,6099,Stanislaus CA,Modesto CCD,"Airport CDP, CA",1964
2602,6099,Stanislaus CA,Modesto CCD,"Empire CDP, CA",4189
2602,6099,Stanislaus CA,Modesto CCD,"Modesto city, CA",442
2602,6099,Stanislaus CA,Modesto CCD,"Riverbank city, CA",22678
2602,6099,Stanislaus CA,Modesto CCD,"Rouse CDP, CA",2005
2602,6099,Stanislaus CA,Modesto CCD,"West Modesto CDP, CA",5523
2602,6099,Stanislaus CA,Modesto CCD, ,6821
2602,6099,Stanislaus CA,Newman CCD,"Crows Landing CDP, CA",355
2602,6099,Stanislaus CA,Newman CCD,"Diablo Grande CDP, CA",32
2602,6099,Stanislaus CA,Newman CCD,"Newman city, CA",10224
2602,6099,Stanislaus CA,Newman CCD, ,1710
2602,6099,Stanislaus CA,Oakdale CCD,"East Oakdale CDP, CA",2762
2602,6099,Stanislaus CA,Oakdale CCD,"Oakdale city, CA",20675
2602,6099,Stanislaus CA,Oakdale CCD,"Valley Home CDP, CA",228
2602,6099,Stanislaus CA,Oakdale CCD, ,6389
2602,6099,Stanislaus CA,Patterson CCD,"Diablo Grande CDP, CA",794
2602,6099,Stanislaus CA,Patterson CCD,"Grayson CDP, CA",952
2602,6099,Stanislaus CA,Patterson CCD,"Patterson city, CA",20413
2602,6099,Stanislaus CA,Patterson CCD,"Westley CDP, CA",603
2602,6099,Stanislaus CA,Patterson CCD, ,3377
2602,6099,Stanislaus CA,Salida CCD,"Del Rio CDP, CA",1270
2602,6099,Stanislaus CA,Salida CCD,"Salida CDP, CA",13722
2602,6099,Stanislaus CA,Salida CCD,"West Modesto CDP, CA",51
2602,6099,Stanislaus CA,Salida CCD, ,4177
2602,6099,Stanislaus CA,Waterford CCD,"Waterford city, CA",8456
2602,6099,Stanislaus CA,Waterford CCD, ,3482
2602,6099,Stanislaus CA,Westport CCD,"Monterey Park Tract CDP, CA",133
2602,6099,Stanislaus CA,Westport CCD,"Riverdale Park CDP, CA",1128
2602,6099,Stanislaus CA,Westport CCD, ,2739
2701,6085,Santa Clara CA,San Jose CCD,"Los Altos city, CA",28470
2701,6085,Santa Clara CA,San Jose CCD,"Los Altos Hills town, CA",3519
2701,6085,Santa Clara CA,San Jose CCD,"Loyola CDP, CA",2747
2701,6085,Santa Clara CA,San Jose CCD,"Mountain View city, CA",74066
2701,6085,Santa Clara CA,San Jose CCD,"Palo Alto city, CA",64034
2701,6085,Santa Clara CA,San Jose CCD,"Stanford CDP, CA",13809
2701,6085,Santa Clara CA,San Jose CCD, ,1146
2701,6085,Santa Clara CA,West Santa Clara CCD,"Cupertino city, CA",1071
2701,6085,Santa Clara CA,West Santa Clara CCD,"Los Altos city, CA",58
2701,6085,Santa Clara CA,West Santa Clara CCD,"Los Altos Hills town, CA",4403
2701,6085,Santa Clara CA,West Santa Clara CCD,"Loyola CDP, CA",514
2701,6085,Santa Clara CA,West Santa Clara CCD,"Palo Alto city, CA",369
2701,6085,Santa Clara CA,West Santa Clara CCD, ,1114
2702,6085,Santa Clara CA,San Jose CCD,"Cupertino city, CA",688
2702,6085,Santa Clara CA,San Jose CCD,"Santa Clara city, CA",5411
2702,6085,Santa Clara CA,San Jose CCD,"Sunnyvale city, CA",138372
2702,6085,Santa Clara CA,San Jose CCD, ,4
2703,6085,Santa Clara CA,San Jose CCD,"Milpitas city, CA",68
2703,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",19902
2703,6085,Santa Clara CA,San Jose CCD,"Santa Clara city, CA",108685
2703,6085,Santa Clara CA,San Jose CCD,"Sunnyvale city, CA",23
2704,6085,Santa Clara CA,Diablo Range CCD,"Milpitas city, CA",185
2704,6085,Santa Clara CA,Diablo Range CCD,"San Jose city, CA",79
2704,6085,Santa Clara CA,Diablo Range CCD, ,100
2704,6085,Santa Clara CA,San Jose CCD,"Milpitas city, CA",66537
2704,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",62044
2704,6085,Santa Clara CA,San Jose CCD, ,44
2705,6085,Santa Clara CA,San Jose CCD,"Alum Rock CDP, CA",15536
2705,6085,Santa Clara CA,San Jose CCD,"East Foothills CDP, CA",8269
2705,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",80717
2705,6085,Santa Clara CA,San Jose CCD, ,1518
2706,6085,Santa Clara CA,Diablo Range CCD,"Morgan Hill city, CA",70
2706,6085,Santa Clara CA,Diablo Range CCD,"San Jose city, CA",5
2706,6085,Santa Clara CA,Diablo Range CCD, ,1069
2706,6085,Santa Clara CA,Llagas-Uvas CCD,"Gilroy city, CA",1088
2706,6085,Santa Clara CA,Llagas-Uvas CCD,"San Jose city, CA",24
2706,6085,Santa Clara CA,Llagas-Uvas CCD, ,2902
2706,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",4402
2706,6085,Santa Clara CA,San Jose CCD, ,1436
2706,6085,Santa Clara CA,South Santa Clara Valley CCD,"Gilroy city, CA",47733
2706,6085,Santa Clara CA,South Santa Clara Valley CCD,"Morgan Hill city, CA",37812
2706,6085,Santa Clara CA,South Santa Clara Valley CCD,"San Jose city, CA",33
2706,6085,Santa Clara CA,South Santa Clara Valley CCD,"San Martin CDP, CA",7027
2706,6085,Santa Clara CA,South Santa Clara Valley CCD, ,10872
2707,6085,Santa Clara CA,Lexington Hills CCD,"Lexington Hills CDP, CA",2421
2707,6085,Santa Clara CA,Lexington Hills CCD,"Los Gatos town, CA",2
2707,6085,Santa Clara CA,Lexington Hills CCD, ,1586
2707,6085,Santa Clara CA,San Jose CCD,"Campbell city, CA",518
2707,6085,Santa Clara CA,San Jose CCD,"Cupertino city, CA",56543
2707,6085,Santa Clara CA,San Jose CCD,"Los Altos city, CA",448
2707,6085,Santa Clara CA,San Jose CCD,"Los Gatos town, CA",25164
2707,6085,Santa Clara CA,San Jose CCD,"Monte Sereno city, CA",3341
2707,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",4353
2707,6085,Santa Clara CA,San Jose CCD,"Santa Clara city, CA",2369
2707,6085,Santa Clara CA,San Jose CCD,"Saratoga city, CA",29541
2707,6085,Santa Clara CA,San Jose CCD,"Sunnyvale city, CA",1686
2707,6085,Santa Clara CA,San Jose CCD, ,4954
2708,6085,Santa Clara CA,San Jose CCD,"Campbell city, CA",29102
2708,6085,Santa Clara CA,San Jose CCD,"Los Gatos town, CA",1833
2708,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",98993
2708,6085,Santa Clara CA,San Jose CCD,"Santa Clara city, CA",3
2708,6085,Santa Clara CA,San Jose CCD,"Saratoga city, CA",385
2709,6085,Santa Clara CA,San Jose CCD,"Burbank CDP, CA",4926
2709,6085,Santa Clara CA,San Jose CCD,"Campbell city, CA",567
2709,6085,Santa Clara CA,San Jose CCD,"Fruitdale CDP, CA",935
2709,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",115376
2710,6085,Santa Clara CA,San Jose CCD,"Campbell city, CA",6671
2710,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",149612
2710,6085,Santa Clara CA,San Jose CCD, ,1028
2711,6085,Santa Clara CA,San Jose CCD,"Cambrian Park CDP, CA",3282
2711,6085,Santa Clara CA,San Jose CCD,"Campbell city, CA",2491
2711,6085,Santa Clara CA,San Jose CCD,"Los Gatos town, CA",2414
2711,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",95563
2711,6085,Santa Clara CA,San Jose CCD, ,16
2712,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",103341
2712,6085,Santa Clara CA,San Jose CCD, ,1971
2713,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",115413
2713,6085,Santa Clara CA,San Jose CCD, ,734
2714,6085,Santa Clara CA,San Jose CCD,"San Jose city, CA",96085
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Aptos CDP, CA",6220
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Capitola city, CA",9918
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Day Valley CDP, CA",2831
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Live Oak CDP, CA",17158
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Pleasure Point CDP, CA",5846
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Paradise Park CDP, CA",93
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Rio del Mar CDP, CA",9216
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Santa Cruz city, CA",58699
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Seacliff CDP, CA",3267
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Soquel CDP, CA",7853
2801,6087,Santa Cruz CA,Santa Cruz CCD,"Twin Lakes CDP, CA",4917
2801,6087,Santa Cruz CA,Santa Cruz CCD, ,894
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Ben Lomond CDP, CA",6234
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Bonny Doon CDP, CA",247
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Boulder Creek CDP, CA",4923
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Brookdale CDP, CA",1991
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Felton CDP, CA",1799
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Lompico CDP, CA",1137
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD,"Zayante CDP, CA",705
2802,6087,Santa Cruz CA,San Lorenzo Valley CCD, ,6159
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Felton CDP, CA",2258
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Mount Hermon CDP, CA",1037
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Paradise Park CDP, CA",296
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Pasatiempo CDP, CA",1041
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Santa Cruz city, CA",1247
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Scotts Valley city, CA",11580
2802,6087,Santa Cruz CA,Santa Cruz CCD,"Soquel CDP, CA",1791
2802,6087,Santa Cruz CA,Santa Cruz CCD, ,8169
2802,6087,Santa Cruz CA,Summit Road CCD, ,3423
2802,6087,Santa Cruz CA,Watsonville CCD,"Amesti CDP, CA",3478
2802,6087,Santa Cruz CA,Watsonville CCD,"Aptos Hills-Larkin Valley CDP, CA",2381
2802,6087,Santa Cruz CA,Watsonville CCD,"Corralitos CDP, CA",2326
2802,6087,Santa Cruz CA,Watsonville CCD,"Day Valley CDP, CA",578
2802,6087,Santa Cruz CA,Watsonville CCD,"Freedom CDP, CA",3070
2802,6087,Santa Cruz CA,Watsonville CCD,"Interlaken CDP, CA",7321
2802,6087,Santa Cruz CA,Watsonville CCD,"La Selva Beach CDP, CA",2843
2802,6087,Santa Cruz CA,Watsonville CCD,"Pajaro Dunes CDP, CA",144
2802,6087,Santa Cruz CA,Watsonville CCD,"Watsonville city, CA",51199
2802,6087,Santa Cruz CA,Watsonville CCD, ,3810
2802,6087,Santa Cruz CA,West Santa Cruz CCD,"Bonny Doon CDP, CA",2431
2802,6087,Santa Cruz CA,West Santa Cruz CCD,"Davenport CDP, CA",408
2802,6087,Santa Cruz CA,West Santa Cruz CCD, ,1444
2900,6053,Monterey CA,Salinas CCD,"Salinas city, CA",148111
3001,6053,Monterey CA,Carmel-by-the-Sea CCD,"Carmel-by-the-Sea city, CA",3722
3001,6053,Monterey CA,Carmel-by-the-Sea CCD, ,10982
3001,6053,Monterey CA,Castroville CCD,"Prunedale CDP, CA",704
3001,6053,Monterey CA,Salinas CCD, ,2
3001,6053,Monterey CA,Seaside-Monterey CCD,"Del Monte Forest CDP, CA",4514
3001,6053,Monterey CA,Seaside-Monterey CCD,"Del Rey Oaks city, CA",1624
3001,6053,Monterey CA,Seaside-Monterey CCD,"Marina city, CA",19718
3001,6053,Monterey CA,Seaside-Monterey CCD,"Monterey city, CA",27810
3001,6053,Monterey CA,Seaside-Monterey CCD,"Pacific Grove city, CA",15041
3001,6053,Monterey CA,Seaside-Monterey CCD,"Sand City city, CA",334
3001,6053,Monterey CA,Seaside-Monterey CCD,"Seaside city, CA",33025
3001,6053,Monterey CA,Seaside-Monterey CCD, ,5447
3002,6053,Monterey CA,Big Sur CCD, ,1710
3002,6053,Monterey CA,Carmel Valley CCD,"Carmel Valley Village CDP, CA",4407
3002,6053,Monterey CA,Carmel Valley CCD, ,1526
3002,6053,Monterey CA,Castroville CCD,"Castroville CDP, CA",6481
3002,6053,Monterey CA,Castroville CCD,"Elkhorn CDP, CA",1565
3002,6053,Monterey CA,Castroville CCD,"Prunedale CDP, CA",9247
3002,6053,Monterey CA,Castroville CCD, ,725
3002,6053,Monterey CA,Gonzales CCD,"Chualar CDP, CA",1190
3002,6053,Monterey CA,Gonzales CCD,"Gonzales city, CA",8187
3002,6053,Monterey CA,Gonzales CCD,"Soledad city, CA",10109
3002,6053,Monterey CA,Gonzales CCD, ,1764
3002,6053,Monterey CA,Greenfield CCD,"Greenfield city, CA",16330
3002,6053,Monterey CA,Greenfield CCD, ,901
3002,6053,Monterey CA,King City CCD,"King City city, CA",12874
3002,6053,Monterey CA,King City CCD,"Pine Canyon CDP, CA",1822
3002,6053,Monterey CA,King City CCD,"San Lucas CDP, CA",269
3002,6053,Monterey CA,King City CCD, ,1311
3002,6053,Monterey CA,Pajaro CCD,"Aromas CDP, CA",1358
3002,6053,Monterey CA,Pajaro CCD,"Las Lomas CDP, CA",3024
3002,6053,Monterey CA,Pajaro CCD,"Moss Landing CDP, CA",204
3002,6053,Monterey CA,Pajaro CCD,"Pajaro CDP, CA",3070
3002,6053,Monterey CA,Pajaro CCD,"Prunedale CDP, CA",2833
3002,6053,Monterey CA,Pajaro CCD, ,6926
3002,6053,Monterey CA,Salinas CCD,"Boronda CDP, CA",1710
3002,6053,Monterey CA,Salinas CCD,"Prunedale CDP, CA",4776
3002,6053,Monterey CA,Salinas CCD,"Salinas city, CA",2330
3002,6053,Monterey CA,Salinas CCD,"Spreckels CDP, CA",673
3002,6053,Monterey CA,Salinas CCD, ,5601
3002,6053,Monterey CA,San Ardo CCD,"Bradley CDP, CA",93
3002,6053,Monterey CA,San Ardo CCD,"Lockwood CDP, CA",379
3002,6053,Monterey CA,San Ardo CCD,"San Ardo CDP, CA",517
3002,6053,Monterey CA,San Ardo CCD, ,2789
3002,6053,Monterey CA,Soledad CCD,"Soledad city, CA",15629
3002,6053,Monterey CA,Soledad CCD, ,1013
3002,6053,Monterey CA,Toro Park CCD, ,10680
3002,6069,San Benito CA,Hollister CCD,"Hollister city, CA",34884
3002,6069,San Benito CA,Hollister CCD,"Ridgemark CDP, CA",3016
3002,6069,San Benito CA,Hollister CCD,"Tres Pinos CDP, CA",476
3002,6069,San Benito CA,Hollister CCD, ,10122
3002,6069,San Benito CA,San Benito-Bitterwater CCD, ,720
3002,6069,San Benito CA,San Juan Bautista CCD,"Aromas CDP, CA",1292
3002,6069,San Benito CA,San Juan Bautista CCD,"Hollister city, CA",44
3002,6069,San Benito CA,San Juan Bautista CCD,"San Juan Bautista city, CA",1862
3002,6069,San Benito CA,San Juan Bautista CCD, ,2853
3100,6047,Merced CA,Atwater CCD,"Atwater city, CA",27013
3100,6047,Merced CA,Atwater CCD,"Cressey CDP, CA",370
3100,6047,Merced CA,Atwater CCD,"McSwain CDP, CA",3704
3100,6047,Merced CA,Atwater CCD,"Merced city, CA",7
3100,6047,Merced CA,Atwater CCD,"Winton CDP, CA",10613
3100,6047,Merced CA,Atwater CCD, ,7132
3100,6047,Merced CA,Dos Palos CCD,"Dos Palos city, CA",4950
3100,6047,Merced CA,Dos Palos CCD,"Dos Palos Y CDP, CA",323
3100,6047,Merced CA,Dos Palos CCD,"South Dos Palos CDP, CA",1618
3100,6047,Merced CA,Dos Palos CCD, ,1943
3100,6047,Merced CA,Gustine CCD,"Gustine city, CA",5520
3100,6047,Merced CA,Gustine CCD,"Volta CDP, CA",17
3100,6047,Merced CA,Gustine CCD, ,2298
3100,6047,Merced CA,Hilmar-Irwin CCD,"Hilmar-Irwin CDP, CA",5197
3100,6047,Merced CA,Hilmar-Irwin CCD,"Stevinson CDP, CA",313
3100,6047,Merced CA,Hilmar-Irwin CCD, ,4395
3100,6047,Merced CA,Livingston-Delhi CCD,"Ballico CDP, CA",406
3100,6047,Merced CA,Livingston-Delhi CCD,"Cressey CDP, CA",24
3100,6047,Merced CA,Livingston-Delhi CCD,"Delhi CDP, CA",10755
3100,6047,Merced CA,Livingston-Delhi CCD,"Livingston city, CA",13058
3100,6047,Merced CA,Livingston-Delhi CCD, ,6560
3100,6047,Merced CA,Los Banos CCD,"Los Banos city, CA",35972
3100,6047,Merced CA,Los Banos CCD,"Santa Nella CDP, CA",1380
3100,6047,Merced CA,Los Banos CCD,"Volta CDP, CA",229
3100,6047,Merced CA,Los Banos CCD, ,2690
3100,6047,Merced CA,Merced CCD,"Atwater city, CA",1155
3100,6047,Merced CA,Merced CCD,"Bear Creek CDP, CA",290
3100,6047,Merced CA,Merced CCD,"El Nido CDP, CA",330
3100,6047,Merced CA,Merced CCD,"Franklin CDP, CA",6149
3100,6047,Merced CA,Merced CCD,"McSwain CDP, CA",467
3100,6047,Merced CA,Merced CCD,"Merced city, CA",78951
3100,6047,Merced CA,Merced CCD,"Tuttle CDP, CA",84
3100,6047,Merced CA,Merced CCD, ,12111
3100,6047,Merced CA,Planada-Le Grand CCD,"Le Grand CDP, CA",1659
3100,6047,Merced CA,Planada-Le Grand CCD,"Planada CDP, CA",4584
3100,6047,Merced CA,Planada-Le Grand CCD,"Tuttle CDP, CA",19
3100,6047,Merced CA,Planada-Le Grand CCD, ,2049
3100,6047,Merced CA,Snelling CCD,"Snelling CDP, CA",231
3100,6047,Merced CA,Snelling CCD, ,800
3200,6039,Madera CA,Chowchilla CCD,"Chowchilla city, CA",18720
3200,6039,Madera CA,Chowchilla CCD,"Fairmead CDP, CA",1447
3200,6039,Madera CA,Chowchilla CCD, ,3204
3200,6039,Madera CA,Madera CCD,"Bonadelle Ranchos-Madera Ranchos CDP, CA",7745
3200,6039,Madera CA,Madera CCD,"Madera city, CA",61416
3200,6039,Madera CA,Madera CCD,"Madera Acres CDP, CA",9163
3200,6039,Madera CA,Madera CCD,"Parksdale CDP, CA",2621
3200,6039,Madera CA,Madera CCD,"Parkwood CDP, CA",2268
3200,6039,Madera CA,Madera CCD, ,9224
3200,6039,Madera CA,Madera Southeast CCD,"Bonadelle Ranchos-Madera Ranchos CDP, CA",824
3200,6039,Madera CA,Madera Southeast CCD,"La Vina CDP, CA",279
3200,6039,Madera CA,Madera Southeast CCD,"Rolling Hills CDP, CA",742
3200,6039,Madera CA,Madera Southeast CCD, ,3474
3200,6039,Madera CA,Madera West CCD, ,1288
3200,6039,Madera CA,Oakhurst-North Fork CCD,"Ahwahnee CDP, CA",1889
3200,6039,Madera CA,Oakhurst-North Fork CCD,"Bass Lake CDP, CA",527
3200,6039,Madera CA,Oakhurst-North Fork CCD,"Nipinnawasee CDP, CA",388
3200,6039,Madera CA,Oakhurst-North Fork CCD,"Oakhurst CDP, CA",2829
3200,6039,Madera CA,Oakhurst-North Fork CCD, ,8336
3200,6039,Madera CA,Yosemite Lakes CCD,"Ahwahnee CDP, CA",357
3200,6039,Madera CA,Yosemite Lakes CCD,"Coarsegold CDP, CA",1840
3200,6039,Madera CA,Yosemite Lakes CCD,"Nipinnawasee CDP, CA",87
3200,6039,Madera CA,Yosemite Lakes CCD,"Yosemite Lakes CDP, CA",4952
3200,6039,Madera CA,Yosemite Lakes CCD, ,7245
3301,6019,Fresno CA,Fresno CCD,"Fresno city, CA",328153
3302,6019,Fresno CA,Fresno CCD,"Fresno city, CA",150213
3401,6019,Fresno CA,Caruthers-Raisin City CCD,"Caruthers CDP, CA",2497
3401,6019,Fresno CA,Caruthers-Raisin City CCD,"Fresno city, CA",4
3401,6019,Fresno CA,Caruthers-Raisin City CCD,"Raisin City CDP, CA",380
3401,6019,Fresno CA,Caruthers-Raisin City CCD, ,7212
3401,6019,Fresno CA,Coalinga CCD,"Coalinga city, CA",13380
3401,6019,Fresno CA,Coalinga CCD, ,5982
3401,6019,Fresno CA,Firebaugh CCD,"Firebaugh city, CA",7549
3401,6019,Fresno CA,Firebaugh CCD, ,1594
3401,6019,Fresno CA,Fowler CCD,"Bowles CDP, CA",166
3401,6019,Fresno CA,Fowler CCD,"Fowler city, CA",5570
3401,6019,Fresno CA,Fowler CCD, ,5064
3401,6019,Fresno CA,Fresno CCD,"Easton CDP, CA",2083
3401,6019,Fresno CA,Fresno CCD,"Fresno city, CA",5098
3401,6019,Fresno CA,Fresno CCD,"West Park CDP, CA",1157
3401,6019,Fresno CA,Fresno CCD, ,14001
3401,6019,Fresno CA,Huron CCD,"Huron city, CA",6754
3401,6019,Fresno CA,Huron CCD, ,1237
3401,6019,Fresno CA,Kerman CCD,"Biola CDP, CA",1623
3401,6019,Fresno CA,Kerman CCD,"Kerman city, CA",13544
3401,6019,Fresno CA,Kerman CCD, ,8320
3401,6019,Fresno CA,Laton CCD,"Laton CDP, CA",1824
3401,6019,Fresno CA,Laton CCD, ,1724
3401,6019,Fresno CA,Mendota CCD,"Mendota city, CA",11014
3401,6019,Fresno CA,Mendota CCD,"Three Rocks CDP, CA",246
3401,6019,Fresno CA,Mendota CCD, ,1291
3401,6019,Fresno CA,Riverdale CCD,"Lanare CDP, CA",589
3401,6019,Fresno CA,Riverdale CCD,"Riverdale CDP, CA",3153
3401,6019,Fresno CA,Riverdale CCD, ,1857
3401,6019,Fresno CA,San Joaquin-Tranquillity CCD,"Cantua Creek CDP, CA",466
3401,6019,Fresno CA,San Joaquin-Tranquillity CCD,"San Joaquin city, CA",4001
3401,6019,Fresno CA,San Joaquin-Tranquillity CCD,"Tranquillity CDP, CA",799
3401,6019,Fresno CA,San Joaquin-Tranquillity CCD, ,1712
3401,6019,Fresno CA,Selma CCD,"Kingsburg city, CA",11
3401,6019,Fresno CA,Selma CCD,"Monmouth CDP, CA",152
3401,6019,Fresno CA,Selma CCD,"Selma city, CA",23219
3401,6019,Fresno CA,Selma CCD, ,7175
3401,6047,Merced CA,Dos Palos CCD,"South Dos Palos CDP, CA",2
3401,6047,Merced CA,Dos Palos CCD, ,425
3402,6019,Fresno CA,Fresno CCD,"Calwa CDP, CA",2052
3402,6019,Fresno CA,Fresno CCD,"Clovis city, CA",95631
3402,6019,Fresno CA,Fresno CCD,"Fort Washington CDP, CA",233
3402,6019,Fresno CA,Fresno CCD,"Fresno city, CA",11197
3402,6019,Fresno CA,Fresno CCD,"Friant CDP, CA",509
3402,6019,Fresno CA,Fresno CCD,"Malaga CDP, CA",947
3402,6019,Fresno CA,Fresno CCD,"Mayfair CDP, CA",4589
3402,6019,Fresno CA,Fresno CCD,"Old Fig Garden CDP, CA",5365
3402,6019,Fresno CA,Fresno CCD,"Sunnyside CDP, CA",4235
3402,6019,Fresno CA,Fresno CCD,"Tarpey Village CDP, CA",3888
3402,6019,Fresno CA,Fresno CCD, ,34649
3402,6019,Fresno CA,Kingsburg CCD,"Kingsburg city, CA",11371
3402,6019,Fresno CA,Kingsburg CCD, ,1409
3402,6019,Fresno CA,Orange Cove CCD,"Orange Cove city, CA",9078
3402,6019,Fresno CA,Orange Cove CCD, ,1743
3402,6019,Fresno CA,Parlier-Del Rey CCD,"Del Rey CDP, CA",1639
3402,6019,Fresno CA,Parlier-Del Rey CCD,"Parlier city, CA",14494
3402,6019,Fresno CA,Parlier-Del Rey CCD, ,3570
3402,6019,Fresno CA,Reedley CCD,"Minkler CDP, CA",1003
3402,6019,Fresno CA,Reedley CCD,"Reedley city, CA",24194
3402,6019,Fresno CA,Reedley CCD, ,3964
3402,6019,Fresno CA,Sanger CCD,"Centerville CDP, CA",392
3402,6019,Fresno CA,Sanger CCD,"Sanger city, CA",24270
3402,6019,Fresno CA,Sanger CCD, ,10233
3402,6019,Fresno CA,Sierra CCD,"Auberry CDP, CA",2369
3402,6019,Fresno CA,Sierra CCD,"Big Creek CDP, CA",175
3402,6019,Fresno CA,Sierra CCD,"Shaver Lake CDP, CA",634
3402,6019,Fresno CA,Sierra CCD,"Squaw Valley CDP, CA",3162
3402,6019,Fresno CA,Sierra CCD, ,12641
3501,6107,Tulare CA,Visalia CCD,"Goshen CDP, CA",3006
3501,6107,Tulare CA,Visalia CCD,"Patterson Tract CDP, CA",1752
3501,6107,Tulare CA,Visalia CCD,"Visalia city, CA",124441
3501,6107,Tulare CA,Visalia CCD,"West Goshen CDP, CA",511
3501,6107,Tulare CA,Visalia CCD, ,6268
3502,6107,Tulare CA,Porterville CCD,"East Porterville CDP, CA",2750
3502,6107,Tulare CA,Porterville CCD,"Poplar-Cotton Center CDP, CA",2470
3502,6107,Tulare CA,Porterville CCD,"Porterville city, CA",53205
3502,6107,Tulare CA,Porterville CCD, ,9025
3502,6107,Tulare CA,Strathmore CCD,"Plainview CDP, CA",945
3502,6107,Tulare CA,Strathmore CCD,"Porterville city, CA",22
3502,6107,Tulare CA,Strathmore CCD,"Strathmore CDP, CA",2819
3502,6107,Tulare CA,Strathmore CCD, ,4051
3502,6107,Tulare CA,Tulare CCD,"East Tulare Villa CDP, CA",778
3502,6107,Tulare CA,Tulare CCD,"Matheny CDP, CA",1212
3502,6107,Tulare CA,Tulare CCD,"Tulare city, CA",59278
3502,6107,Tulare CA,Tulare CCD,"Waukena CDP, CA",108
3502,6107,Tulare CA,Tulare CCD, ,6971
3503,6107,Tulare CA,Dinuba CCD,"Delft Colony CDP, CA",454
3503,6107,Tulare CA,Dinuba CCD,"Dinuba city, CA",21453
3503,6107,Tulare CA,Dinuba CCD,"London CDP, CA",1869
3503,6107,Tulare CA,Dinuba CCD,"Monson CDP, CA",188
3503,6107,Tulare CA,Dinuba CCD,"Sultana CDP, CA",775
3503,6107,Tulare CA,Dinuba CCD,"Traver CDP, CA",713
3503,6107,Tulare CA,Dinuba CCD, ,7004
3503,6107,Tulare CA,Earlimart CCD,"Allensworth CDP, CA",471
3503,6107,Tulare CA,Earlimart CCD,"Alpaugh CDP, CA",1026
3503,6107,Tulare CA,Earlimart CCD,"Earlimart CDP, CA",8537
3503,6107,Tulare CA,Earlimart CCD,"Richgrove CDP, CA",2882
3503,6107,Tulare CA,Earlimart CCD,"Rodriguez Camp CDP, CA",156
3503,6107,Tulare CA,Earlimart CCD,"Teviston CDP, CA",170
3503,6107,Tulare CA,Earlimart CCD, ,1910
3503,6107,Tulare CA,Exeter CCD,"Exeter city, CA",10334
3503,6107,Tulare CA,Exeter CCD,"Farmersville city, CA",10588
3503,6107,Tulare CA,Exeter CCD,"Lemon Cove CDP, CA",273
3503,6107,Tulare CA,Exeter CCD,"Lindcove CDP, CA",406
3503,6107,Tulare CA,Exeter CCD,"Linnell Camp CDP, CA",849
